Ind_ID	PosInd_X	PosInd_Y	PhenValue	Region
1530	1.90225	3.37865	0.719976	1
1531	1.03687	9.71499	1.39036	1
1534	0.804176	24.9352	0.707046	1
1543	1.38829	19.6396	0.930289	1
1548	0.901806	2.76694	0.853317	1
1571	1.40291	5.70106	0.690939	1
1594	2.25302	11.6877	-0.073909	1
1638	1.12918	1.14267	1.01258	1
1644	1.54883	7.20635	0.32834	1
1674	0.999999	6.72188	0.665937	1
1686	2.01907	2.69591	0.911824	1
1689	2.4438	9.55479	0.629947	1
1700	0.500793	10.3437	0.569001	1
1701	1.64806	6.57149	0.241618	1
1702	0.0477045	0.883635	0.874442	1
1708	0.945356	19.504	1.20785	1
1728	1.43971	17.8922	0.348635	1
1755	1.28898	15.6912	1.20387	1
1768	1.36861	3.52004	1.004	1
1770	2.3408	4.73854	0.72479	1
1805	0.930577	21.1822	0.9703	1
1811	0.561761	21.8305	0.61991	1
1812	2.29606	14.201	0.534089	1
1833	2.13844	10.2372	0.656356	1
1837	1.61905	4.23055	0.523601	1
1841	1.48397	9.57957	1.22871	1
1867	1.66682	0.705017	0.890902	1
1875	2.22909	23.8738	1.00104	1
1891	0.426614	1.94115	0.788389	1
1919	1.9261	10.3671	0.148046	1
1930	1.39539	16.5269	0.90974	1
1934	1.43525	11.8246	0.829044	1
1939	2.24363	2.37019	0.56597	1
1954	0.295576	14.2177	0.892754	1
1972	0.466204	22.4004	0.810168	1
1994	1.57232	23.0071	0.743791	1
1997	1.22547	4.833	0.258406	1
1999	0.986149	4.77777	0.507992	1
2002	0.213638	1.40078	0.455815	1
2032	1.39685	22.9427	0.421978	1
2037	1.26627	15.7637	1.29859	1
2045	0.607666	1.73693	0.963786	1
2046	2.30009	23.7983	1.12966	1
2047	0.601072	18.3029	0.439183	1
2070	2.24616	6.28158	0.638276	1
2080	1.18452	1.2834	0.934346	1
2083	1.0195	16.3872	0.690678	1
2091	2.17653	16.2723	1.33214	1
